tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1935,quicktrip,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1936,quicktrip,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1937,quicktrip,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1938,quicktrip,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1939,quicktrip,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1940,quicktrip,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1941,quicktrip,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1942,quicktrip,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1943,quicktrip,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1944,quicktrip,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1945,quicktrip,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1946,quicktrip,ua-3099-phx-phl,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1947,quicktrip,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1948,quicktrip,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1949,quicktrip,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1950,quicktrip,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1951,allegiantair,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
1952,allegiantair,co-1586-iah-mco,unknown,7:42 p.m.,unknown,10:29 p.m.
1953,allegiantair,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1954,allegiantair,ua-397-jfk-sfo,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
1955,allegiantair,ua-3925-iad-orf,unknown,9:01 a.m.,unknown,9:43 a.m.
1956,allegiantair,aa-1733-ord-phx,7:45 p.m.,7:59 p.m.,10:30 p.m.,unknown
1957,allegiantair,aa-3-jfk-lax,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
1958,allegiantair,ua-2830-mco-clt,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
1959,allegiantair,co-58-den-iah,unknown,12:37 p.m.,unknown,3:31 p.m.
1960,allegiantair,ua-5487-sfo-mry,unknown,10:53 a.m.,unknown,11:21 a.m.
1961,allegiantair,aa-204-lax-mco,11:25 p.m.,unknown,6:55 a.m. dec 02,unknown
1962,allegiantair,ua-414-lax-sfo,unknown,6:10 a.m.,unknown,7:17 a.m.
1963,allegiantair,co-1614-lax-iah,unknown,12:58 a.m.,unknown,5:26 a.m.
1964,allegiantair,ua-2726-fll-phl,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1965,allegiantair,co-52-iah-lax,unknown,7:56 a.m.,unknown,9:09 a.m.
1966,allegiantair,co-1090-bos-iah,unknown,10:35 a.m.,unknown,1:19 p.m.
1967,allegiantair,aa-616-dfw-dtw,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.
1968,allegiantair,ua-3515-iad-msp,unknown,8:26 a.m.,unknown,9:56 a.m.
1969,allegiantair,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1970,allegiantair,aa-484-dfw-mia,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.
1971,allegiantair,aa-1886-bos-mia,unknown,10:55 a.m.,unknown,1:40 p.m.
1972,allegiantair,co-62-iah-ewr,unknown,2:59 p.m.,unknown,7:10 p.m.
1973,allegiantair,co-1561-phx-iah,unknown,8:18 a.m.,unknown,11:32 a.m.
1974,allegiantair,ua-2314-atl-phl,unknown,3:04 p.m.,unknown,5:00 p.m.
1975,allegiantair,aa-446-dfw-phl,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.
1976,allegiantair,co-1023-iah-den,unknown,12:06 p.m.,unknown,1:14 p.m.
1977,allegiantair,aa-466-iah-mia,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.
1978,allegiantair,ua-3050-phx-clt,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.
1979,allegiantair,co-89-iah-ewr,unknown,6:17 a.m.,unknown,10:27 a.m.
1980,allegiantair,co-1088-cle-iah,unknown,9:01 a.m.,unknown,10:56 a.m.
1981,allegiantair,aa-1664-mia-atl,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1982,allegiantair,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
1983,allegiantair,ua-854-sfo-iah,unknown,8:07 a.m.,unknown,1:30 p.m.
1984,allegiantair,ua-382-iad-lax,unknown,12:56 p.m.,unknown,3:21 p.m.
1985,allegiantair,aa-4344-ord-dtw,unknown,12:14 p.m.,unknown,2:01 p.m.
1986,allegiantair,ua-257-jfk-sfo,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.
1987,allegiantair,ua-2945-phl-clt,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
1988,allegiantair,co-63-ewr-iah,unknown,5:38 p.m.,unknown,8:03 p.m.
1989,allegiantair,co-47-iah-lax,unknown,8:36 p.m.,unknown,9:38 p.m.
1990,allegiantair,aa-2050-ord-mia,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
1991,allegiantair,ua-248-phx-ord,unknown,1:43 p.m.,unknown,5:34 p.m.
1992,allegiantair,aa-4330-cvg-ord,unknown,3:36 p.m.,unknown,3:25 p.m.
1993,allegiantair,aa-1434-dfw-mco,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
1994,allegiantair,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
1995,allegiantair,aa-4307-ord-dtw,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.
1996,allegiantair,co-1694-lax-iah,7:15 p.m.,unknown,12:21 a.m. dec 02,unknown
1997,allegiantair,ua-843-lax-ord,unknown,2:38 p.m.,unknown,7:58 p.m.
1998,allegiantair,co-1193-ewr-mco,9:15 a.m.,9:58 a.m.,12:18 p.m.,12:09 p.m.
1999,allegiantair,aa-3842-msp-ord,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:51 a.m.
2000,allegiantair,aa-643-mia-ord,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:29 a.m.
2001,allegiantair,aa-1007-mia-phx,unknown,5:09 p.m.,unknown,7:53 p.m.
2002,allegiantair,ua-2906-phl-mco,3:50 p.m.,4:46 p.m.,6:23 p.m.,6:35 p.m.
2003,allegiantair,ua-938-den-ord,unknown,4:37 p.m.,unknown,7:36 p.m.
2004,allegiantair,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:49 p.m.
2005,allegiantair,co-16-lax-ewr,unknown,10:37 a.m.,unknown,6:34 p.m.
2006,allegiantair,ua-2515-dfw-clt,unknown,7:31 a.m.,unknown,10:45 a.m.
2007,allegiantair,aa-400-dfw-jfk,10:40 a.m.,11:02 a.m.,2:59 p.m.,3:04 p.m.
2008,allegiantair,ua-664-ord-phl,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:23 p.m.
2009,allegiantair,aa-3756-ord-slc,12:15 p.m.,12:42 p.m.,2:45 p.m.,2:52 p.m.
2010,allegiantair,ua-37-ewr-mco,unknown,2:01 p.m.,unknown,4:17 p.m.
2011,allegiantair,aa-1522-sfo-ord,11:55 p.m.,unknown,5:50 a.m. dec 02,unknown
2012,allegiantair,ua-233-lax-jfk,4:25 p.m.,unknown,12:29 a.m. dec 02,unknown
2013,allegiantair,aa-3823-lax-den,9:00 p.m.,unknown,12:15 a.m. dec 02,unknown
2014,allegiantair,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
2015,allegiantair,aa-1165-jfk-mia,6:59 a.m.,7:23 a.m.,10:34 a.m.,10:04 a.m.
2016,allegiantair,aa-431-mia-sfo,8:35 a.m.,8:52 a.m.,11:50 a.m.,11:44 a.m.
2017,allegiantair,ua-3373-iad-phl,unknown,8:37 a.m.,unknown,9:13 a.m.
2018,allegiantair,aa-649-ord-sna,1:30 p.m.,unknown,3:50 p.m.,unknown
2019,allegiantair,co-1250-mia-iah,unknown,3:17 p.m.,unknown,4:59 p.m.
2020,allegiantair,ua-6273-yyc-sfo,unknown,7:41 a.m.,unknown,8:45 a.m.
2021,allegiantair,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.dec 02,unknown
2022,allegiantair,co-4888-iah-dal,5:30 p.m.,unknown,6:40 p.m.,unknown
2023,allegiantair,ua-858-pvg-sfo,unknown,1:45 p.m.,unknown,8:02 a.m.
2024,allegiantair,ua-2704-dtw-phx,unknown,11:47 a.m.,unknown,2:02 p.m.
2025,allegiantair,aa-3063-slc-lax,unknown,8:40 p.m.,unknown,9:11 p.m.
2026,allegiantair,ua-2708-ewr-clt,unknown,3:04 p.m.,unknown,4:24 p.m.
2027,allegiantair,ua-62-iah-ewr,unknown,2:59 p.m.,unknown,7:10 p.m.
2028,allegiantair,ua-1500-iah-gua,unknown,9:43 a.m.,unknown,12:12 p.m.
2029,allegiantair,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
2030,allegiantair,aa-1917-jfk-mco,2:55 p.m.,3:28 p.m.,5:55 p.m.,5:34 p.m.
2031,allegiantair,aa-2268-phx-ord,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:07 a.m.
2032,allegiantair,aa-4277-cvg-jfk,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:43 p.m.
2033,allegiantair,aa-2957-dfw-cvg,7:55 a.m.,8:05 a.m.,11:05 a.m.,11:00 a.m.
2034,allegiantair,ua-37-edi-ewr,unknown,9:05 a.m.,unknown,12:09 p.m.
2035,allegiantair,aa-789-ord-den,1:05 p.m.,1:20 p.m.,2:35 p.m.,3:01 p.m.
2036,allegiantair,aa-415-bos-ord,unknown,8:56 a.m.,unknown,10:10 a.m.
2037,allegiantair,aa-85-jfk-sfo,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:43 p.m.
2038,allegiantair,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:57 a.m.
2039,allegiantair,aa-1544-san-ord,unknown,11:41 a.m.,unknown,4:56 p.m.
2040,allegiantair,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:09 p.m.
2041,allegiantair,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2042,allegiantair,aa-2525-dfw-mia,7:25 a.m.,7:40 a.m.,11:10 a.m.,11:06 a.m.
2043,allegiantair,co-50-cle-ewr,unknown,4:02 p.m.,unknown,5:26 p.m.
2044,allegiantair,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,6:17 p.m.
2045,allegiantair,aa-4198-ord-cle,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:48 p.m.
2046,allegiantair,aa-404-mia-mco,6:45 a.m.,6:58 a.m.,7:45 a.m.,7:32 a.m.
2047,allegiantair,co-45-ewr-mia,4:00 p.m.,4:15 p.m.,7:05 p.m.,6:36 p.m.
2048,allegiantair,aa-3809-phx-lax,6:00 a.m.,6:11 a.m.,6:40 a.m.,6:19 a.m.
2049,allegiantair,aa-59-jfk-sfo,7:10 a.m.,7:40 a.m.,10:45 a.m.,11:12 a.m.
2050,allegiantair,aa-222-lax-bos,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:14 p.m.
2051,businesstravellogue,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
2052,businesstravellogue,co-1586-iah-mco,unknown,7:14 p.m.,unknown,10:29 p.m.
2053,businesstravellogue,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
2054,businesstravellogue,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
2055,businesstravellogue,ua-3925-iad-orf,unknown,8:42 a.m.,unknown,9:43 a.m.
2056,businesstravellogue,aa-1733-ord-phx,7:45 p.m.,unknown,10:30 p.m.,unknown
2057,businesstravellogue,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
2058,businesstravellogue,ua-2830-mco-clt,3:27 p.m.,3:28 p.m.,5:05 p.m.,5:17 p.m.
2059,businesstravellogue,co-58-den-iah,unknown,11:32 a.m.,unknown,3:31 p.m.
2060,businesstravellogue,ua-5487-sfo-mry,unknown,10:33 a.m.,unknown,11:21 a.m.
2061,businesstravellogue,aa-204-lax-mco,11:25 p.m.,unknown,6:55 a.m.  fri 02-dec-2011,unknown
2062,businesstravellogue,ua-414-lax-sfo,unknown,5:56 a.m.,unknown,7:17 a.m.
2063,businesstravellogue,co-1614-lax-iah,unknown,12:41 a.m.,unknown,5:26 a.m.
2064,businesstravellogue,ua-2726-fll-phl,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
2065,businesstravellogue,co-52-iah-lax,unknown,7:29 a.m.,unknown,9:14 a.m.
2066,businesstravellogue,co-1090-bos-iah,unknown,10:19 a.m.,unknown,1:19 p.m.
2067,businesstravellogue,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
2068,businesstravellogue,ua-3515-iad-msp,unknown,8:12 a.m.,unknown,9:56 a.m.
2069,businesstravellogue,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
2070,businesstravellogue,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
2071,businesstravellogue,aa-1886-bos-mia,unknown,10:55 a.m.,unknown,1:40 p.m.
2072,businesstravellogue,co-62-iah-ewr,unknown,2:48 p.m.,unknown,7:10 p.m.
2073,businesstravellogue,co-1561-phx-iah,unknown,8:00 a.m.,unknown,11:32 a.m.
2074,businesstravellogue,ua-2314-atl-phl,unknown,2:46 p.m.,unknown,4:47 p.m.
2075,businesstravellogue,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
2076,businesstravellogue,co-1023-iah-den,unknown,11:56 a.m.,unknown,1:14 p.m.
2077,businesstravellogue,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
2078,businesstravellogue,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
2079,businesstravellogue,co-89-iah-ewr,unknown,6:02 a.m.,unknown,10:27 a.m.
2080,businesstravellogue,co-1088-cle-iah,unknown,8:40 a.m.,unknown,10:56 a.m.
2081,businesstravellogue,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
2082,businesstravellogue,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:20 p.m. (runway)
2083,businesstravellogue,ua-854-sfo-iah,unknown,7:49 a.m.,unknown,1:30 p.m.
2084,businesstravellogue,ua-382-iad-lax,unknown,12:35 p.m.,unknown,3:21 p.m.
2085,businesstravellogue,aa-4344-ord-dtw,unknown,12:13 p.m.,unknown,2:10 p.m.
2086,businesstravellogue,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
2087,businesstravellogue,ua-2945-phl-clt,12:00 p.m.,11:51 a.m.,1:45 p.m.,1:15 p.m.
2088,businesstravellogue,co-63-ewr-iah,unknown,5:22 p.m.,unknown,8:03 p.m.
2089,businesstravellogue,co-47-iah-lax,unknown,8:25 p.m.,unknown,8:56 p.m.
2090,businesstravellogue,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
2091,businesstravellogue,ua-248-phx-ord,unknown,1:32 p.m.,unknown,5:34 p.m.
2092,businesstravellogue,aa-4330-cvg-ord,unknown,3:36 p.m.,unknown,3:33 p.m.
2093,businesstravellogue,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
2094,businesstravellogue,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
2095,businesstravellogue,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
2096,businesstravellogue,co-1694-lax-iah,7:15 p.m.,unknown,12:21 a.m.  fri 02-dec-2011,unknown
2097,businesstravellogue,ua-843-lax-ord,unknown,2:10 p.m.,unknown,7:58 p.m.
2098,businesstravellogue,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
2099,businesstravellogue,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
2100,businesstravellogue,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
2101,businesstravellogue,aa-1007-mia-phx,unknown,5:08 p.m.,unknown,7:55 p.m.
2102,businesstravellogue,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
2103,businesstravellogue,ua-938-den-ord,unknown,4:15 p.m.,unknown,7:36 p.m.
2104,businesstravellogue,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
2105,businesstravellogue,co-16-lax-ewr,unknown,10:20 a.m.,unknown,6:34 p.m.
2106,businesstravellogue,ua-2515-dfw-clt,unknown,7:07 a.m.,unknown,10:47 a.m.
2107,businesstravellogue,aa-400-dfw-jfk,unknown,11:01 a.m.,unknown,3:04 p.m.
2108,businesstravellogue,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
2109,businesstravellogue,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
2110,businesstravellogue,ua-37-ewr-mco,unknown,1:48 p.m.,unknown,4:17 p.m.
2111,businesstravellogue,aa-1522-sfo-ord,11:55 p.m.,unknown,5:50 a.m.  fri 02-dec-2011,unknown
2112,businesstravellogue,ua-233-lax-jfk,4:25 p.m.,unknown,12:29 a.m.  fri 02-dec-2011,unknown
2113,businesstravellogue,aa-3823-lax-den,9:00 p.m.,unknown,12:15 a.m.  fri 02-dec-2011,unknown
2114,businesstravellogue,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
2115,businesstravellogue,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
2116,businesstravellogue,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
2117,businesstravellogue,ua-3373-iad-phl,unknown,8:26 a.m.,unknown,9:13 a.m.
2118,businesstravellogue,aa-649-ord-sna,1:30 p.m.,unknown,3:50 p.m.,unknown
2119,businesstravellogue,co-1250-mia-iah,unknown,3:01 p.m.,unknown,4:59 p.m.
2120,businesstravellogue,ua-6273-yyc-sfo,unknown,7:27 a.m.,unknown,8:45 a.m.
2121,businesstravellogue,ua-828-sfo-ord,11:08 p.m.,unknown,5:11 a.m.,unknown
2122,businesstravellogue,co-4888-iah-dal,5:30 p.m.,unknown,6:40 p.m.,unknown
2123,businesstravellogue,ua-858-pvg-sfo,unknown,1:32 p.m.,unknown,8:02 a.m.
2124,businesstravellogue,ua-2704-dtw-phx,unknown,11:15 a.m.,unknown,2:00 p.m.
2125,businesstravellogue,aa-3063-slc-lax,unknown,8:39 p.m.,unknown,9:20 p.m.
2126,businesstravellogue,ua-2708-ewr-clt,unknown,2:52 p.m.,unknown,4:44 p.m.
2127,businesstravellogue,ua-62-iah-ewr,unknown,2:48 p.m.,unknown,7:10 p.m.
2128,businesstravellogue,ua-1500-iah-gua,unknown,9:16 a.m.,unknown,11:45 a.m.
2129,businesstravellogue,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
2130,businesstravellogue,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
2131,businesstravellogue,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
2132,businesstravellogue,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
2133,businesstravellogue,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
2134,businesstravellogue,ua-37-edi-ewr,unknown,8:52 a.m.,unknown,12:09 p.m.
2135,businesstravellogue,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
2136,businesstravellogue,aa-415-bos-ord,unknown,8:56 a.m.,unknown,10:16 a.m.
2137,businesstravellogue,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
2138,businesstravellogue,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
2139,businesstravellogue,aa-1544-san-ord,unknown,11:40 a.m.,unknown,4:56 p.m.
2140,businesstravellogue,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
2141,businesstravellogue,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2142,businesstravellogue,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
2143,businesstravellogue,co-50-cle-ewr,unknown,3:31 p.m.,unknown,5:26 p.m.
2144,businesstravellogue,ua-3099-phx-phl,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
2145,businesstravellogue,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
2146,businesstravellogue,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
2147,businesstravellogue,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
2148,businesstravellogue,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
2149,businesstravellogue,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
2150,businesstravellogue,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
2151,den,co-58-den-iah,11:25 a.m.,unknown,unknown,unknown
2152,den,co-1023-iah-den,unknown,unknown,1:17 p.m.,unknown
2153,den,aa-3823-lax-den,unknown,unknown,12:15 a.m.,unknown
2154,den,ua-938-den-ord,4:16 p.m.,unknown,unknown,unknown
2155,den,aa-789-ord-den,unknown,unknown,2:35 p.m.,unknown
2156,gofox,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:22 a.m.
2157,gofox,co-1586-iah-mco,unknown,7:42 p.m.,unknown,10:29 p.m.
2158,gofox,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
2159,gofox,ua-397-jfk-sfo,8:00 a.m.,8:49 a.m.,11:55 a.m.,11:58 a.m.
2160,gofox,ua-3925-iad-orf,unknown,9:01 a.m.,unknown,9:43 a.m.
2161,gofox,aa-1733-ord-phx,7:45 p.m.,7:59 p.m.,10:30 p.m.,unknown
2162,gofox,aa-3-jfk-lax,12:00 p.m.,12:12 p.m.,3:15 p.m.,3:16 p.m.
2163,gofox,ua-2830-mco-clt,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:17 p.m.
2164,gofox,co-58-den-iah,unknown,12:37 p.m.,unknown,3:31 p.m.
2165,gofox,ua-5487-sfo-mry,unknown,10:53 a.m.,unknown,11:21 a.m.
2166,gofox,aa-204-lax-mco,11:25 p.m.,unknown,6:55 a.m. dec 02,unknown
2167,gofox,ua-414-lax-sfo,unknown,6:10 a.m.,unknown,7:17 a.m.
2168,gofox,co-1614-lax-iah,unknown,12:58 a.m.,unknown,5:26 a.m.
2169,gofox,ua-2726-fll-phl,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
2170,gofox,co-52-iah-lax,unknown,7:56 a.m.,unknown,9:09 a.m.
2171,gofox,co-1090-bos-iah,unknown,10:35 a.m.,unknown,1:19 p.m.
2172,gofox,aa-616-dfw-dtw,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:18 p.m.
2173,gofox,ua-3515-iad-msp,unknown,8:26 a.m.,unknown,9:56 a.m.
2174,gofox,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
2175,gofox,aa-484-dfw-mia,4:15 p.m.,4:30 p.m.,7:55 p.m.,7:39 p.m.
2176,gofox,aa-1886-bos-mia,unknown,10:55 a.m.,unknown,1:40 p.m.
2177,gofox,co-62-iah-ewr,unknown,2:59 p.m.,unknown,7:10 p.m.
2178,gofox,co-1561-phx-iah,unknown,8:18 a.m.,unknown,11:32 a.m.
2179,gofox,ua-2314-atl-phl,unknown,3:04 p.m.,unknown,5:00 p.m.
2180,gofox,aa-446-dfw-phl,11:50 a.m.,12:13 p.m.,3:50 p.m.,4:09 p.m.
2181,gofox,co-1023-iah-den,unknown,12:06 p.m.,unknown,1:14 p.m.
2182,gofox,aa-466-iah-mia,6:00 a.m.,6:09 a.m.,9:20 a.m.,9:05 a.m.
2183,gofox,ua-3050-phx-clt,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:03 p.m.
2184,gofox,co-89-iah-ewr,unknown,6:17 a.m.,unknown,10:27 a.m.
2185,gofox,co-1088-cle-iah,unknown,9:01 a.m.,unknown,10:56 a.m.
2186,gofox,aa-1664-mia-atl,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
2187,gofox,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:19 p.m.
2188,gofox,ua-854-sfo-iah,unknown,8:07 a.m.,unknown,1:30 p.m.
2189,gofox,ua-382-iad-lax,unknown,12:56 p.m.,unknown,3:21 p.m.
2190,gofox,aa-4344-ord-dtw,unknown,12:14 p.m.,unknown,2:01 p.m.
2191,gofox,ua-257-jfk-sfo,2:30 p.m.,2:43 p.m.,6:15 p.m.,5:42 p.m.
2192,gofox,ua-2945-phl-clt,12:00 p.m.,12:08 p.m.,1:45 p.m.,1:14 p.m.
2193,gofox,co-63-ewr-iah,unknown,5:38 p.m.,unknown,8:03 p.m.
2194,gofox,co-47-iah-lax,unknown,8:36 p.m.,unknown,9:38 p.m.
2195,gofox,aa-2050-ord-mia,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:46 p.m.
2196,gofox,ua-248-phx-ord,unknown,1:43 p.m.,unknown,5:34 p.m.
2197,gofox,aa-4330-cvg-ord,unknown,3:36 p.m.,unknown,3:25 p.m.
2198,gofox,aa-1434-dfw-mco,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:29 a.m.
2199,gofox,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
2200,gofox,aa-4307-ord-dtw,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:43 p.m.
